id,user_id,order_id,category,fortune_draw_id,fkey,allocated_date,active_date
184,7,0,4,7,TEIQKI,"2025-04-11 12:27:17","2025-04-11 12:27:17"
185,7,0,4,7,EITKLM,"2025-04-11 12:27:17","2025-04-11 12:27:17"
186,7,0,4,7,TDSVXN,"2025-04-11 12:27:17","2025-04-11 12:27:17"
187,7,0,4,7,JAHJST,"2025-04-11 12:27:17","2025-04-11 12:27:17"
188,7,0,4,7,TDTFBM,"2025-04-11 12:27:17","2025-04-11 12:27:17"
189,7,0,4,7,MYIQFP,"2025-04-11 12:27:17","2025-04-11 12:27:17"
190,7,0,4,7,PUXWTD,"2025-04-11 12:27:17","2025-04-11 12:27:17"
191,7,0,4,7,BVRKJP,"2025-04-11 12:27:17","2025-04-11 12:27:17"
192,7,0,4,7,XMXAGO,"2025-04-11 12:27:17","2025-04-11 12:27:17"
193,7,0,4,7,AZUFYB,"2025-04-11 12:27:17","2025-04-11 12:27:17"
194,7,0,4,7,OFEVVR,"2025-04-11 12:27:17","2025-04-11 12:27:17"
195,7,0,4,7,VOGQOE,"2025-04-11 12:27:17","2025-04-11 12:27:17"
196,7,0,4,7,RKTGSD,"2025-04-11 12:27:17","2025-04-11 12:27:17"
197,7,0,4,7,JMPTDI,"2025-04-11 12:27:17","2025-04-11 12:27:17"
198,7,0,4,7,QSCZBA,"2025-04-11 12:27:17","2025-04-11 12:27:17"
199,7,0,4,7,HNLMDF,"2025-04-11 12:27:17","2025-04-11 12:27:17"
200,7,0,4,7,QTAMTW,"2025-04-11 12:27:17","2025-04-11 12:27:17"
201,8,0,4,7,ISMCMK,"2025-04-11 13:12:14","2025-04-11 13:12:13"
202,8,0,4,7,NBABLR,"2025-04-11 13:12:14","2025-04-11 13:12:13"
203,8,0,4,7,GNEWRG,"2025-04-11 13:12:14","2025-04-11 13:12:13"
204,8,0,4,7,HZYIHY,"2025-04-11 13:12:14","2025-04-11 13:12:13"
205,8,0,4,7,BPNHHV,"2025-04-11 13:12:14","2025-04-11 13:12:13"
206,8,0,4,7,KHSFXC,"2025-04-11 13:12:14","2025-04-11 13:12:13"
207,8,0,4,7,ZQUAXL,"2025-04-11 13:12:14","2025-04-11 13:12:13"
208,8,0,4,7,AHWFUU,"2025-04-11 13:12:14","2025-04-11 13:12:13"
209,8,0,4,7,QHHLED,"2025-04-11 13:12:14","2025-04-11 13:12:13"
210,8,0,4,7,UTTHWX,"2025-04-11 13:12:14","2025-04-11 13:12:13"
211,8,0,4,7,GNWIMW,"2025-04-11 13:12:14","2025-04-11 13:12:13"
212,8,0,4,7,UMHGIR,"2025-04-11 13:12:14","2025-04-11 13:12:13"
213,8,0,4,7,JXNWLP,"2025-04-11 13:12:14","2025-04-11 13:12:13"
214,8,0,4,7,VOBSYA,"2025-04-11 13:12:14","2025-04-11 13:12:13"
215,8,0,4,7,LZEGJK,"2025-04-11 13:12:14","2025-04-11 13:12:13"
216,8,0,4,7,QYIFEZ,"2025-04-11 13:12:14","2025-04-11 13:12:13"
217,8,0,4,7,CAMXXU,"2025-04-11 13:12:14","2025-04-11 13:12:13"
218,8,0,4,7,MNWIEY,"2025-04-11 13:12:14","2025-04-11 13:12:13"
219,8,0,4,7,RKRPOC,"2025-04-11 13:12:14","2025-04-11 13:12:13"
220,8,0,4,7,ESVINS,"2025-04-11 13:12:14","2025-04-11 13:12:13"
221,8,0,4,7,JPIDKD,"2025-04-11 13:12:14","2025-04-11 13:12:13"
222,8,0,4,7,QJQFMP,"2025-04-11 13:12:14","2025-04-11 13:12:13"
223,8,0,4,7,WYTGAG,"2025-04-11 13:12:14","2025-04-11 13:12:13"
224,8,0,4,7,LQIQVK,"2025-04-11 13:12:14","2025-04-11 13:12:13"
225,8,0,4,7,ZYHRRI,"2025-04-11 13:12:14","2025-04-11 13:12:13"
226,9,0,4,7,WNHTVM,"2025-04-11 13:20:46","2025-04-11 13:20:45"
227,9,0,4,7,QDHBNY,"2025-04-11 13:20:46","2025-04-11 13:20:45"
228,9,0,4,7,GERMRT,"2025-04-11 13:20:46","2025-04-11 13:20:45"
229,9,0,4,7,VQXXSA,"2025-04-11 13:20:46","2025-04-11 13:20:45"
230,9,0,4,7,OKQVQC,"2025-04-11 13:20:46","2025-04-11 13:20:45"
231,9,0,4,7,FFGTUO,"2025-04-11 13:20:46","2025-04-11 13:20:45"
232,9,0,4,7,OXDTHA,"2025-04-11 13:20:46","2025-04-11 13:20:45"
233,9,0,4,7,IGGNOZ,"2025-04-11 13:20:46","2025-04-11 13:20:45"
234,9,0,4,7,NAHIHP,"2025-04-11 13:20:46","2025-04-11 13:20:45"
235,9,0,4,7,DTVQRP,"2025-04-11 13:20:46","2025-04-11 13:20:45"
236,9,0,4,7,TSUGKE,"2025-04-11 13:20:46","2025-04-11 13:20:45"
237,9,0,4,7,XUTSAB,"2025-04-11 13:20:46","2025-04-11 13:20:45"
238,9,0,4,7,FMESGR,"2025-04-11 13:20:46","2025-04-11 13:20:45"
239,9,0,4,7,RIFTUR,"2025-04-11 13:20:46","2025-04-11 13:20:45"
240,9,0,4,7,ORBBRA,"2025-04-11 13:20:46","2025-04-11 13:20:45"
241,9,0,4,7,ROSXIE,"2025-04-11 13:20:46","2025-04-11 13:20:45"
242,9,0,4,7,GPOIZL,"2025-04-11 13:20:46","2025-04-11 13:20:45"
243,9,0,4,7,CEJCRH,"2025-04-11 13:20:46","2025-04-11 13:20:45"
244,9,0,4,7,GPYLAP,"2025-04-11 13:20:46","2025-04-11 13:20:45"
245,9,0,4,7,POVJED,"2025-04-11 13:20:46","2025-04-11 13:20:45"
246,9,0,4,7,XQGSWI,"2025-04-11 13:20:46","2025-04-11 13:20:45"
247,9,0,4,7,HZOBBB,"2025-04-11 13:20:46","2025-04-11 13:20:45"
248,9,0,4,7,BKLTED,"2025-04-11 13:20:46","2025-04-11 13:20:45"
249,9,0,4,7,UVJKYM,"2025-04-11 13:20:46","2025-04-11 13:20:45"
250,9,0,4,7,WPRCVC,"2025-04-11 13:20:46","2025-04-11 13:20:45"
406,11,0,4,7,PQJWFL,"2025-04-14 15:43:59","2025-04-14 15:43:59"
407,11,0,4,7,LMYAWS,"2025-04-14 15:43:59","2025-04-14 15:43:59"
408,11,0,4,7,QKIOVX,"2025-04-14 15:43:59","2025-04-14 15:43:59"
409,11,0,4,7,DRWUYD,"2025-04-14 15:43:59","2025-04-14 15:43:59"
410,11,0,4,7,AKUEPO,"2025-04-14 15:43:59","2025-04-14 15:43:59"
411,11,0,4,7,WEQWCL,"2025-04-14 15:43:59","2025-04-14 15:43:59"
412,11,0,4,7,MAUERY,"2025-04-14 15:43:59","2025-04-14 15:43:59"
413,11,0,4,7,FUEPKU,"2025-04-14 15:43:59","2025-04-14 15:43:59"
414,11,0,4,7,HHMSRX,"2025-04-14 15:43:59","2025-04-14 15:43:59"
415,11,0,4,7,XGJSKS,"2025-04-14 15:43:59","2025-04-14 15:43:59"
416,11,0,4,7,XKAOXH,"2025-04-14 15:43:59","2025-04-14 15:43:59"
417,11,0,4,7,DKMLNO,"2025-04-14 15:43:59","2025-04-14 15:43:59"
418,11,0,4,7,WPGJHD,"2025-04-14 15:43:59","2025-04-14 15:43:59"
419,11,0,4,7,CYXAIM,"2025-04-14 15:43:59","2025-04-14 15:43:59"
420,11,0,4,7,ZRYOQR,"2025-04-14 15:43:59","2025-04-14 15:43:59"
421,11,0,4,7,KCIJDX,"2025-04-14 15:43:59","2025-04-14 15:43:59"
422,11,0,4,7,EIOHTG,"2025-04-14 15:43:59","2025-04-14 15:43:59"
423,11,0,4,7,BGNHXP,"2025-04-14 15:43:59","2025-04-14 15:43:59"
424,11,0,4,7,KWNTYY,"2025-04-14 15:43:59","2025-04-14 15:43:59"
425,11,0,4,7,HKTJGT,"2025-04-14 15:43:59","2025-04-14 15:43:59"
426,11,0,4,7,ABJRNJ,"2025-04-14 15:43:59","2025-04-14 15:43:59"
427,11,0,4,7,BWALVZ,"2025-04-14 15:43:59","2025-04-14 15:43:59"
428,11,0,4,7,XSHQJE,"2025-04-14 15:43:59","2025-04-14 15:43:59"
429,11,0,4,7,PGRMTN,"2025-04-14 15:43:59","2025-04-14 15:43:59"
430,11,0,4,7,RTLNMS,"2025-04-14 15:43:59","2025-04-14 15:43:59"
511,12,0,4,7,IXWMYS,"2025-04-14 17:25:18","2025-04-14 17:25:18"
512,12,0,4,7,GPQTRM,"2025-04-14 17:25:18","2025-04-14 17:25:18"
513,12,0,4,7,JMFHDT,"2025-04-14 17:25:18","2025-04-14 17:25:18"
514,12,0,4,7,VWYUYQ,"2025-04-14 17:25:18","2025-04-14 17:25:18"
515,12,0,4,7,TGHCDH,"2025-04-14 17:25:18","2025-04-14 17:25:18"
516,12,0,4,7,LEACCA,"2025-04-14 17:25:18","2025-04-14 17:25:18"
517,12,0,4,7,GDKZRO,"2025-04-14 17:25:18","2025-04-14 17:25:18"
518,12,0,4,7,VIOEVO,"2025-04-14 17:25:18","2025-04-14 17:25:18"
519,12,0,4,7,KJCOEJ,"2025-04-14 17:25:18","2025-04-14 17:25:18"
520,12,0,4,7,LYKEQQ,"2025-04-14 17:25:18","2025-04-14 17:25:18"
521,12,0,4,7,HIFRPZ,"2025-04-14 17:25:18","2025-04-14 17:25:18"
522,12,0,4,7,ORXINB,"2025-04-14 17:25:18","2025-04-14 17:25:18"
523,12,0,4,7,EVPLTD,"2025-04-14 17:25:18","2025-04-14 17:25:18"
524,12,0,4,7,MMCYDW,"2025-04-14 17:25:18","2025-04-14 17:25:18"
525,12,0,4,7,HOWELR,"2025-04-14 17:25:18","2025-04-14 17:25:18"
526,12,0,4,7,HZMFPJ,"2025-04-14 17:25:18","2025-04-14 17:25:18"
527,12,0,4,7,KQWQTB,"2025-04-14 17:25:18","2025-04-14 17:25:18"
528,12,0,4,7,DYAUSC,"2025-04-14 17:25:18","2025-04-14 17:25:18"
529,12,0,4,7,LMKTNR,"2025-04-14 17:25:18","2025-04-14 17:25:18"
530,12,0,4,7,YPDFBE,"2025-04-14 17:25:18","2025-04-14 17:25:18"
531,12,0,4,7,KBUFEX,"2025-04-14 17:25:18","2025-04-14 17:25:18"
532,12,0,4,7,LFPWAV,"2025-04-14 17:25:18","2025-04-14 17:25:18"
533,12,0,4,7,MXABOK,"2025-04-14 17:25:18","2025-04-14 17:25:18"
534,12,0,4,7,UJXLDN,"2025-04-14 17:25:18","2025-04-14 17:25:18"
535,12,0,4,7,TQZKXT,"2025-04-14 17:25:18","2025-04-14 17:25:18"
536,13,0,4,7,AOLXFF,"2025-04-14 18:12:49","2025-04-14 18:12:49"
537,13,0,4,7,HMUCZN,"2025-04-14 18:12:49","2025-04-14 18:12:49"
538,13,0,4,7,MMUCSR,"2025-04-14 18:12:49","2025-04-14 18:12:49"
539,13,0,4,7,QTICMF,"2025-04-14 18:12:49","2025-04-14 18:12:49"
540,13,0,4,7,OUMZAI,"2025-04-14 18:12:49","2025-04-14 18:12:49"
541,13,0,4,7,XZZMRX,"2025-04-14 18:12:49","2025-04-14 18:12:49"
542,13,0,4,7,OSJDCQ,"2025-04-14 18:12:49","2025-04-14 18:12:49"
543,13,0,4,7,GQKPSU,"2025-04-14 18:12:49","2025-04-14 18:12:49"
544,13,0,4,7,BPOSFK,"2025-04-14 18:12:49","2025-04-14 18:12:49"
545,13,0,4,7,AGVELJ,"2025-04-14 18:12:49","2025-04-14 18:12:49"
546,13,0,4,7,MAOLGU,"2025-04-14 18:12:49","2025-04-14 18:12:49"
547,13,0,4,7,PAZHMZ,"2025-04-14 18:12:49","2025-04-14 18:12:49"
548,13,0,4,7,VXXLMC,"2025-04-14 18:12:49","2025-04-14 18:12:49"
549,13,0,4,7,NFQAHB,"2025-04-14 18:12:49","2025-04-14 18:12:49"
550,13,0,4,7,IEZUKB,"2025-04-14 18:12:49","2025-04-14 18:12:49"
551,13,0,4,7,LGEMUK,"2025-04-14 18:12:49","2025-04-14 18:12:49"
552,13,0,4,7,IJUPOX,"2025-04-14 18:12:49","2025-04-14 18:12:49"
553,13,0,4,7,NIXMDN,"2025-04-14 18:12:49","2025-04-14 18:12:49"
554,13,0,4,7,AHSWMH,"2025-04-14 18:12:49","2025-04-14 18:12:49"
555,13,0,4,7,MPMLAE,"2025-04-14 18:12:49","2025-04-14 18:12:49"
556,13,0,4,7,KIYZYW,"2025-04-14 18:12:49","2025-04-14 18:12:49"
557,13,0,4,7,BZZOUH,"2025-04-14 18:12:49","2025-04-14 18:12:49"
558,13,0,4,7,MDFSNA,"2025-04-14 18:12:49","2025-04-14 18:12:49"
559,13,0,4,7,PJWYUH,"2025-04-14 18:12:49","2025-04-14 18:12:49"
560,13,0,4,7,YDBDXK,"2025-04-14 18:12:49","2025-04-14 18:12:49"
561,14,0,4,7,XZGNPI,"2025-04-14 18:13:13","2025-04-14 18:13:12"
562,14,0,4,7,XKIHZP,"2025-04-14 18:13:13","2025-04-14 18:13:12"
563,14,0,4,7,SOVQLN,"2025-04-14 18:13:13","2025-04-14 18:13:12"
564,14,0,4,7,UCKHZF,"2025-04-14 18:13:13","2025-04-14 18:13:12"
565,14,0,4,7,NPJTTV,"2025-04-14 18:13:13","2025-04-14 18:13:12"
566,14,0,4,7,KMQERO,"2025-04-14 18:13:13","2025-04-14 18:13:12"
567,14,0,4,7,PQZMBG,"2025-04-14 18:13:13","2025-04-14 18:13:12"
568,14,0,4,7,BTIZOT,"2025-04-14 18:13:13","2025-04-14 18:13:12"
569,14,0,4,7,RYPRPH,"2025-04-14 18:13:13","2025-04-14 18:13:12"
570,14,0,4,7,TRTVTC,"2025-04-14 18:13:13","2025-04-14 18:13:12"
571,14,0,4,7,PUYOED,"2025-04-14 18:13:13","2025-04-14 18:13:12"
572,14,0,4,7,ZSIIJI,"2025-04-14 18:13:13","2025-04-14 18:13:12"
573,14,0,4,7,HZUGSA,"2025-04-14 18:13:13","2025-04-14 18:13:12"
574,14,0,4,7,TDZGDC,"2025-04-14 18:13:13","2025-04-14 18:13:12"
575,14,0,4,7,KGPHRH,"2025-04-14 18:13:13","2025-04-14 18:13:12"
576,14,0,4,7,DVDQBM,"2025-04-14 18:13:13","2025-04-14 18:13:12"
577,14,0,4,7,INVLJO,"2025-04-14 18:13:13","2025-04-14 18:13:12"
578,14,0,4,7,YBOXXL,"2025-04-14 18:13:13","2025-04-14 18:13:12"
579,14,0,4,7,HMDFLE,"2025-04-14 18:13:13","2025-04-14 18:13:12"
580,14,0,4,7,XJDJFA,"2025-04-14 18:13:13","2025-04-14 18:13:12"
581,14,0,4,7,UXUICI,"2025-04-14 18:13:13","2025-04-14 18:13:12"
582,14,0,4,7,VHPGCP,"2025-04-14 18:13:13","2025-04-14 18:13:12"
583,14,0,4,7,GKSRHC,"2025-04-14 18:13:13","2025-04-14 18:13:12"
584,14,0,4,7,BEYPYY,"2025-04-14 18:13:13","2025-04-14 18:13:12"
585,14,0,4,7,YVPWKH,"2025-04-14 18:13:13","2025-04-14 18:13:12"
586,15,0,4,7,EYNLJY,"2025-04-14 18:13:18","2025-04-14 18:13:18"
587,15,0,4,7,JSMBTU,"2025-04-14 18:13:18","2025-04-14 18:13:18"
588,15,0,4,7,RTBXHH,"2025-04-14 18:13:18","2025-04-14 18:13:18"
589,15,0,4,7,GXQBWZ,"2025-04-14 18:13:18","2025-04-14 18:13:18"
590,15,0,4,7,TVFYOQ,"2025-04-14 18:13:18","2025-04-14 18:13:18"
591,15,0,4,7,SWDDAC,"2025-04-14 18:13:18","2025-04-14 18:13:18"
592,15,0,4,7,ACRDHD,"2025-04-14 18:13:18","2025-04-14 18:13:18"
593,15,0,4,7,ZMJGPQ,"2025-04-14 18:13:18","2025-04-14 18:13:18"
594,15,0,4,7,PZRLOV,"2025-04-14 18:13:18","2025-04-14 18:13:18"
595,15,0,4,7,NJIZKI,"2025-04-14 18:13:18","2025-04-14 18:13:18"
596,15,0,4,7,KXHYWB,"2025-04-14 18:13:18","2025-04-14 18:13:18"
597,15,0,4,7,YAWYOP,"2025-04-14 18:13:18","2025-04-14 18:13:18"
598,15,0,4,7,CHDERW,"2025-04-14 18:13:18","2025-04-14 18:13:18"
599,15,0,4,7,QXZHVX,"2025-04-14 18:13:18","2025-04-14 18:13:18"
600,15,0,4,7,TZWDYD,"2025-04-14 18:13:18","2025-04-14 18:13:18"
601,15,0,4,7,KCBYOY,"2025-04-14 18:13:18","2025-04-14 18:13:18"
602,15,0,4,7,GGOALT,"2025-04-14 18:13:18","2025-04-14 18:13:18"
603,15,0,4,7,UZTXDP,"2025-04-14 18:13:18","2025-04-14 18:13:18"
604,15,0,4,7,CTKJNF,"2025-04-14 18:13:18","2025-04-14 18:13:18"
605,15,0,4,7,PKESDU,"2025-04-14 18:13:18","2025-04-14 18:13:18"
606,15,0,4,7,IWATUF,"2025-04-14 18:13:18","2025-04-14 18:13:18"
607,15,0,4,7,TMPSDM,"2025-04-14 18:13:18","2025-04-14 18:13:18"
608,15,0,4,7,JZVMFE,"2025-04-14 18:13:18","2025-04-14 18:13:18"
609,15,0,4,7,UVKDEE,"2025-04-14 18:13:18","2025-04-14 18:13:18"
610,15,0,4,7,XIREDJ,"2025-04-14 18:13:18","2025-04-14 18:13:18"
611,16,0,4,7,WMGPJC,"2025-04-14 18:13:30","2025-04-14 18:13:29"
612,16,0,4,7,PUFQZP,"2025-04-14 18:13:30","2025-04-14 18:13:29"
613,16,0,4,7,ZIEOOV,"2025-04-14 18:13:30","2025-04-14 18:13:29"
614,16,0,4,7,QJKWEV,"2025-04-14 18:13:30","2025-04-14 18:13:29"
615,16,0,4,7,JWUFSP,"2025-04-14 18:13:30","2025-04-14 18:13:29"
616,16,0,4,7,JWWVOF,"2025-04-14 18:13:30","2025-04-14 18:13:29"
617,16,0,4,7,KFEDCO,"2025-04-14 18:13:30","2025-04-14 18:13:29"
618,16,0,4,7,IRSGBS,"2025-04-14 18:13:30","2025-04-14 18:13:29"
619,16,0,4,7,KFEQGL,"2025-04-14 18:13:30","2025-04-14 18:13:29"
620,16,0,4,7,OSTPYA,"2025-04-14 18:13:30","2025-04-14 18:13:29"
621,16,0,4,7,BLFYMG,"2025-04-14 18:13:30","2025-04-14 18:13:29"
622,16,0,4,7,SIZJDO,"2025-04-14 18:13:30","2025-04-14 18:13:29"
623,16,0,4,7,AIMCEJ,"2025-04-14 18:13:30","2025-04-14 18:13:29"
624,16,0,4,7,MNQJPV,"2025-04-14 18:13:30","2025-04-14 18:13:29"
625,16,0,4,7,OKAMXO,"2025-04-14 18:13:30","2025-04-14 18:13:29"
626,16,0,4,7,SWWACF,"2025-04-14 18:13:30","2025-04-14 18:13:29"
627,16,0,4,7,CJMXSS,"2025-04-14 18:13:30","2025-04-14 18:13:29"
628,16,0,4,7,AFFYGY,"2025-04-14 18:13:30","2025-04-14 18:13:29"
629,16,0,4,7,QHTQOA,"2025-04-14 18:13:30","2025-04-14 18:13:29"
630,16,0,4,7,XJNUNT,"2025-04-14 18:13:30","2025-04-14 18:13:29"
631,16,0,4,7,GZHIVN,"2025-04-14 18:13:30","2025-04-14 18:13:29"
632,16,0,4,7,UXZWND,"2025-04-14 18:13:30","2025-04-14 18:13:29"
633,16,0,4,7,ETXXYM,"2025-04-14 18:13:30","2025-04-14 18:13:29"
634,16,0,4,7,BPPKNM,"2025-04-14 18:13:30","2025-04-14 18:13:29"
635,16,0,4,7,XDSADM,"2025-04-14 18:13:30","2025-04-14 18:13:29"
636,17,0,4,7,RQZBWQ,"2025-04-14 18:13:39","2025-04-14 18:13:39"
637,17,0,4,7,RBRNLZ,"2025-04-14 18:13:39","2025-04-14 18:13:39"
638,17,0,4,7,MAEFKT,"2025-04-14 18:13:39","2025-04-14 18:13:39"
639,17,0,4,7,HZJPUE,"2025-04-14 18:13:39","2025-04-14 18:13:39"
640,17,0,4,7,WMMTLV,"2025-04-14 18:13:39","2025-04-14 18:13:39"
641,17,0,4,7,TDNVJQ,"2025-04-14 18:13:39","2025-04-14 18:13:39"
642,17,0,4,7,RZKLAV,"2025-04-14 18:13:39","2025-04-14 18:13:39"
643,17,0,4,7,VRLALE,"2025-04-14 18:13:39","2025-04-14 18:13:39"
644,17,0,4,7,VFZYPP,"2025-04-14 18:13:39","2025-04-14 18:13:39"
645,17,0,4,7,DXGQDW,"2025-04-14 18:13:39","2025-04-14 18:13:39"
646,17,0,4,7,LJFIRZ,"2025-04-14 18:13:39","2025-04-14 18:13:39"
647,17,0,4,7,MHAXNJ,"2025-04-14 18:13:39","2025-04-14 18:13:39"
648,17,0,4,7,CTWSLM,"2025-04-14 18:13:39","2025-04-14 18:13:39"
649,17,0,4,7,FRRAMI,"2025-04-14 18:13:39","2025-04-14 18:13:39"
650,17,0,4,7,TRQLWU,"2025-04-14 18:13:39","2025-04-14 18:13:39"
651,17,0,4,7,YCQESV,"2025-04-14 18:13:39","2025-04-14 18:13:39"
652,17,0,4,7,TDXFAB,"2025-04-14 18:13:39","2025-04-14 18:13:39"
653,17,0,4,7,PLDMWZ,"2025-04-14 18:13:39","2025-04-14 18:13:39"
654,17,0,4,7,WNPHSG,"2025-04-14 18:13:39","2025-04-14 18:13:39"
655,17,0,4,7,YNNNHP,"2025-04-14 18:13:39","2025-04-14 18:13:39"
656,17,0,4,7,HLRJTL,"2025-04-14 18:13:39","2025-04-14 18:13:39"
657,17,0,4,7,MONQFQ,"2025-04-14 18:13:39","2025-04-14 18:13:39"
658,17,0,4,7,XASQFR,"2025-04-14 18:13:39","2025-04-14 18:13:39"
659,17,0,4,7,DEKHCF,"2025-04-14 18:13:39","2025-04-14 18:13:39"
660,17,0,4,7,WIZCNJ,"2025-04-14 18:13:39","2025-04-14 18:13:39"
686,19,0,4,7,FDMICI,"2025-04-14 18:13:48","2025-04-14 18:13:48"
687,19,0,4,7,QLTOIF,"2025-04-14 18:13:48","2025-04-14 18:13:48"
688,19,0,4,7,MHWGWZ,"2025-04-14 18:13:48","2025-04-14 18:13:48"
689,19,0,4,7,FRZPBG,"2025-04-14 18:13:48","2025-04-14 18:13:48"
690,19,0,4,7,WGBOGW,"2025-04-14 18:13:48","2025-04-14 18:13:48"
691,19,0,4,7,JEROKK,"2025-04-14 18:13:48","2025-04-14 18:13:48"
692,19,0,4,7,DYEDLI,"2025-04-14 18:13:48","2025-04-14 18:13:48"
693,19,0,4,7,DGMCKK,"2025-04-14 18:13:48","2025-04-14 18:13:48"
694,19,0,4,7,EEVYTJ,"2025-04-14 18:13:48","2025-04-14 18:13:48"
